pokerId Ascore Bscore 
4257629601 4 14
490754297 0 483812
34467921031 3 2001
42591662 1 13461
535524671 1 9815
2639717063 0 642887
600111305 0 755252
36320201111 0 646760
3630109961 1 32267
15729035 1 49159
3677217539 1 22804
745468591 1 40427
888357009 0 755014
13431083717 0 700967
4976132741 0 592263
11975140649 0 690169
224728535 0 737419
16276431487 0 643383
4949381107 1 46412
92171698 0 751367
32047845353 1 42873
2167214039 1 16085
21811350061 1 29811
48692632049 1 46220
1176846797 0 751595
4923722033 1 13000
1004078315 0 751639
40182569773 3 3063
14352009 1 50044
374122417 0 628697
338119645 0 754279
2307074 1 50027
787818935 1 37024
1573313519 1 12711
309990757 1 24797
35757663 1 13476
2391352951 0 642887
989584573 1 12470
1909975499 0 484053
862216487 0 589097
27635214121 1 23123
15469210 2 3305
19138737059 1 46697
27846410489 0 639785
3595930 1 50087
27973263 0 737387
2002994519 0 693272
858916039 1 12904
571357267 1 9143
1970943853 0 693722
143156945 0 750678
371742 3 3304
9116713523 0 592518
4404951283 0 538293
80478671 0 744362
2742455929 0 693512
820364051 0 483812
35938758719 0 700745
27267336293 1 32975
76564435391 1 36816
273631421 0 737404
1549693447 1 16562
8880648979 1 32958
385245815 0 744409
5412051041 0 639753
584808335 0 748248
9081832939 1 30062
1366244201 0 751878
860011765 0 751863
775221595 0 755418
332032235 1 20182
42102574 0 744152
35965348207 0 647000
630585487 0 754953
1079138189 0 642197
17477526211 1 23105
131041642 0 750918
28748045 0 750422
17771024483 0 697368
184808887 1 12692
4314994931 0 592742
4291834343 0 534679
5310271193 1 22160
19429583461 0 589145
2740504819 0 642902
4803457889 0 484294
2993386649 1 36737
3527853467 1 22803
162782097199 1 36848
2786213767 0 686763
15147424213 1 35420
17314545 1 49400
184392609 0 744379
290263987 0 628697
338517923 0 527447
724818127 1 19667
15935950747 1 36573
906007673 1 25487
5876911471 3 1313
32171170 1 50121
1079461903 1 9847
40544359699 0 643400
1940509511 1 13189
42463278877 1 29631
102513383 1 26867
5207369371 0 588679
7483104659 0 646967
875378021 0 751833
719474261 0 682937
417640811 1 23599
19481713553 0 592534
412424309 1 25037
1639929685 1 40474
19435742731 1 16615
10026936097 1 23119
182545863 0 744647
12414415 0 733547
1092154181 0 696197
1441557061 0 754536
4878409181 0 642903
129348865 0 741002
140875685 0 751787
14060612261 0 592519
23769061487 1 39484
25727671969 0 697159
488600582 1 43745
4255230769 0 689688
5303419015 1 47197
43913460737 0 646760
17200560211 0 700533
19770530993 0 697579
16120009237 1 30064
3767607233 0 696902
65757027 1 50316
22582037761 0 697608
3182523149 3 1772
54966362 0 747782
12554905 0 730187
51125336147 0 697610
282725902457 2 2875
16703564281 0 538535
4928744773 0 646278
520423907 0 675947
8515140059 1 32269
842757433 1 26930
1072967549 1 12515
3299266609 0 538517
57404801159 1 42650
118499307 0 754713
975215705 3 2464
45628718617 0 700985
6870516193 1 19744
5860569319 1 36347
5375923621 1 13237
1031811617 1 16352
46880197 0 737387
4215039133 1 13224
23759429521 0 700519
5388688699 0 643128
69245375489 0 701015
20192795 1 49145
99507117 0 744588
3317115667 0 534917
3429912431 0 646727
142490621 0 751787
44210698 1 50346
754792787 0 751144
152294863 0 754038
95234889889 0 701255
109808785 1 13463
6426849 1 10085
887581781 1 19217
30370094 0 747512
1542676071 1 43791
32751146179 0 697160
3787950391 1 19503
26212249 0 743672
408031581 0 748024
4245072821 0 646742
751176245 0 751834
724865401 0 538247
66827351411 1 46460
1799544511 0 686747
5539062913 1 42362
2456924107 1 39212
1807683359 1 18783
2317633319 0 484292
193140778 1 33634
221852605 0 748247
7553551741 1 45542
172420259 1 12497
87515785 1 50345
6518837761 2 2133
5917626461 0 646278
3539526719 1 19009
492251449 0 477047
3334630 1 50297
61752313 0 747062
5203726817 1 19026
13828149499 0 592729
59721536773 1 46743
1022449549 0 592247
286924519 1 16851
14626459277 1 36333
5966148679 0 693513
1898245311 0 755466
164462573 1 9349
175587911 0 375572
32656459 1 8388
87409666697 1 46265
46700979113 1 42650
1190062511 2 2515
1379808391 0 484052
271372031 1 16836
1336125685 0 755463
146249517 0 754517
1525975843 1 43774
18202981631 0 592295
55004901407 1 30097
1890284213 0 589112
35171626081 1 42845
4130864527 0 639752
824367269 2 2512
16693347211 0 696919
2579808023 0 585542
3368810 1 49383
2135413615 0 755240
3962430457 0 589113
61357357969 0 700776
31029254807 0 592775
93081685 0 740763
134540593 0 476822
2105837351 1 22353
307125481 1 9545
87656095403 1 43130
97258629 0 744647
149883502 0 748248
5004468217 0 755257
63122026283 1 39277
21810463237 3 1971
28083380257 0 697145
23301684611 0 701179
247052239 0 737179
50325290419 1 26484
222261791 1 8660
1379776879 0 592022
2374861915 0 751881
64836034 0 747753
5633859083 2 1659
109752094223 2 3055
1116602871 1 33725
6618408067 3 1714
2597026853 0 531303
3449575649 0 646712
842482567 1 12499
643028305 0 755447
2757157663 0 696887
8432192887 1 16567
48882898531 0 697401
383395507 0 531047
941707083 0 755450
60223786529 3 2435
248366461 1 33617
26218266119 1 39933
5600315369 1 29852
59268001 1 9513
382491141 0 754295
3743276255 1 37074
665200346 0 754776
301561249 2 2061
8255996201 0 592279
16722279047 0 643354
2320886255 0 751881
27590112919 0 643399
5008241893 0 683178
36938247 0 736938
13543070257 1 26239
8645914483 0 693529
14514986033 0 646279
406390601 0 429797
661615757 0 531287
3593098303 1 22862
568197047 0 638822
2041700317 1 23028
5482740047 0 538054
2662561709 1 32252
14271098 1 16758
2666685053 1 12756
11804073 1 13442
779308907 1 29297
386832743 0 679322
1740988861 1 12515
84370915 0 747947
27467956667 1 26496
2593563757 1 13220
38511368009 1 40145
413892157 0 747529
826239841 0 751848
187845963 0 747993
3798000863 0 686538
2129438995 1 33712
9610103243 0 700757
332211977 0 430022
36027348437 0 592536
19477824167 1 26255
1073064011 1 22563
1907823845 0 751402
6369605917 1 33392
3115734 1 49862
47161131803 2 3012
373756555 1 37023
59295295 1 20162
7671797671 0 589128
687718993 0 578312
2943113637 1 47211
77223395801 0 701226
30588824537 1 46683
69497463 1 50107
107680609957 1 39982
5059219159 1 33377
129246719 0 750663
20568912431 1 43054
168723607 1 12497
892371191 0 632312
2513232511 2 1878
1349260699 0 592022
7722570479 3 2387
9375513443 1 33168
764185097 0 642647
15681385171 0 643144
11004301313 0 697563
1531065741 0 755241
2226070299 0 755257
206806175183 1 43583
3942681401 0 589113
866320419 1 33696
19183864471 0 646294
4573788131 0 646532
8152017821 1 22864
3167155583 2 1423
50454704969 1 33245
383119833 0 747785
35983138819 0 643161
29958485549 0 690411
2940909457 1 19908
504277041 0 748220
29471716877 0 592761
2279842801 1 12727
71895878 1 16850
1754221295 0 755464
167168334941 1 46508
121301862653 2 3081
12950240813 0 700504
1834375633 1 32012
100901210789 1 36817
12198656783 0 592294
99297653 0 751772
3917333197 1 19503
2395538093 0 538292
1396327637 2 1653
1175208927 1 40402
122893162127 0 697643
3799574263 0 646488
5725948289 1 19924
6503143937 0 683179
11776688423 0 696904
71968885 0 737163
101938536697 2 2843
4609497639 1 47213
2966784127 0 589112
1704156857 1 9864
47968816177 0 701253
2946545161 0 751626
77863526 0 751382
31410538 1 20163
2364748933 1 23253
7866451603 1 19491
24269618519 0 697594
23451331763 1 36363
293343711 0 751144
4800733489 0 690153
40378014367 1 43548
29375631163 1 42634
102378334 0 747753
454279229 2 1176
636309829 1 16517
31427066 0 754712
21108741461 1 39020
5177662291 0 689928
51117108323 0 701014
5537099543 1 13223
520648627 1 15378
12157418467 2 1677
5871903547 0 643142
1035546683 0 581912
11569517521 1 33154
3078903707 1 26672
36429185 0 747497
242396719 3 993
2102462153 0 588902
152181263 1 9783
24794121 1 30227
8405919259 0 693303
1001560183 0 592022
14260279799 1 35854
172717715581 1 43134
27274308599 0 643399
2460966 1 49158
7071006301 1 23074
110006722201 2 2829
1013915623 1 33635
24045017593 0 643369
11998956317 0 643143
221639253 0 755462
40013659573 0 646774
1200271751 1 37010
5108152561 0 484054
168942458 0 744648
4412907365 0 751884
4952289523 0 643127
57073911067 2 2158
1734035329 0 589112
1100699717 0 538247
7610433217 1 16343
4578813317 1 32732
49882752377 0 701239
1717146523 0 642437
921909935 0 754774
42595931 0 750647
5559888661 1 33152
9354524539 1 16358
4263303 0 740072
17833240883 1 32286
26014585171 3 2151
195387055 0 750679
548549149 0 635672
1958739827 0 592712
606065287 0 581672
5084570 1 50043
54530781 0 740792
8455570 1 50342
42120870733 1 39964
898491589 0 534437
14068776737 0 639770
3228135 1 49788
4867345577 0 700262
4636774999 0 636153
14100910609 0 646504
460035265 0 751383
355532827 0 581672
1583927647 0 581927
5149500613 1 13239
16591329893 0 693544
689344441 0 527687
322293849 0 751833
27582463471 1 33170
14683658 0 750662
1640464715 1 30309
65611693 0 750422
74494459 3 608
5088219 1 9995
87568955 0 751547
40813948979 1 46698
208103488427 2 3111
3310566197 0 480679
25073950487 1 29391
3436479449 1 38777
397985647 0 628697
167694434 0 754728
891736977 1 37026
5073576631 1 23327
266165218 1 47207
3016808741 0 693063
182473647 1 23584
7836895021 1 43487
55845032297 1 23365
17330972363 1 36544
4733141897 1 33182
3811544767 1 26388
1257096263 1 44822
20579213467 0 646295
2625713313 1 47168
1936280263 0 696422
4664842229 0 592263
30602609879 0 697399
3414140471 1 40402
6347135099 1 19729
801345001 1 12499
1318065979 0 578313
29748129479 1 23348
11428515751 1 39272
25006190369 1 32736
1751353837 0 632538
139071385 0 744588
183891349 2 1174
18263983433 0 646294
24836388377 0 696920
13861916851 0 694008
17604363 1 50088
5521231717 0 643127
7015053497 1 19744
12760363871 0 592758
2973355877 0 585288
6841879279 1 26477
5763673171 0 538293
337351403 0 483572
4601939053 1 19011
5026243373 1 13209
55746089 1 16788
541837073 0 679322
56882765 0 750662
432946429 0 426437
109355181 0 751382
8757806299 0 697607
36534169883 1 29855
1409157523 0 531302
7159613443 3 1983
29032206227 0 592775
19653637147 0 693994
93178431277 1 43579
2695746899 0 693287
11761534537 0 700279
706369813 1 12275
31871704343 0 643399
390642983 1 8661
78728951 0 737177
481414407 0 751638
31433648989 0 592536
175657798213 0 701243
200771581513 4 13
57500530327 2 3093
25925663287 1 22883
13536185 0 743447
591676705 0 755418
43800505 1 50299
677113145 1 40472
5324832751 1 40477
191226595 1 50348
1847988941 2 1420
4397040394 2 3119
3003059327 1 28429
2470147001 1 26966
1407880409 3 1532
45103089721 1 39261
11534146 0 733802
92731209 0 741032
2637990989 0 484292
50441321647 0 697161
718047637 0 426438
7488148513 0 636154
489418049 5 527672
63079291271 0 701014
44377306 0 744138
504304559 0 642197
24465603469 1 23093
10293493073 0 589158
73710264611 1 46460
862791361 1 19862
2253152059 0 591813
143153005 0 750917
168064057 0 751337
8101566809 1 47213
15326194 1 26852
1229904973 0 632552
1174203679 0 636137
9587054447 3 2777
5410894877 0 592278
80098105 1 16775
672389287 1 31547
73909736947 1 33457
376492897 1 9351
448446022553 2 3116
84048261 0 744632
21539765 1 10072
59036897573 1 43100
21766674289 0 697623
8054663443 0 696903
168802145 1 20164
9942484367 0 700728
27677769211 0 646520
28601567131 1 46263
3775236799 0 632538
245792515 0 741004
388340858 0 751834
220037973 0 741034
7571370349 1 19266
2255058647 1 12995
11281351651 1 26000
59518228351 1 39277
6306673411 6 97
92081553149 0 647016
66593055887 0 700761
80620473 1 16791
20976118643 1 23317
20082705 1 49625
901161751 0 754773
2357647177 0 534888
9608842 0 736937
322780587 0 751608
1156155319 0 636137
60467516479 0 694026
1578032821 0 531302
4025031991 0 639752
236262494 0 755492
45785905 0 740987
3067733969 1 22354
442537941 1 40428
344493278 0 751595
627397223 1 22772
7776321067 0 701162
469144514 0 755253
43472199 0 733803
4013680949 1 29763
1279972333 1 12755
19794100493 0 697158
65373836867 3 2183
7356069593 3 1909
29335044971 1 33424
1560455693 0 689897
69506206933 0 701211
2520372697 1 31563
9914266151 1 25774
121764495739 4 12
84913052143 1 46251
1391126597 0 754999
15060427969 2 1888
4553511721 0 693767
1781025205 0 755001
14435242021 0 643129
349638358 0 755419
467963711 0 375812
8689827 3 1113
3933737567 0 699813
11075702507 0 697338
16584066781 1 23077
33970265 1 50298
12406337663 1 36768
787354351 0 750920
26098808807 1 42858
789149383 0 679562
1206439391 0 585287
15562704763 1 29360
42134453969 1 39964
1445275709 3 1027
1792345127 0 531303
1086129053 0 581687
3022786589 1 19952
5669286799 0 697592
772319398 0 751865
8708134331 0 646982
43479557 2 937
28257141733 0 646774
4563993757 1 26447
37149048451 0 700970
19838740739 2 2149
697788923 0 635672
179613838 0 741034
265253227 1 12512
342631933 0 744393
2055405479 1 25503
7725708743 0 642903
904244053 0 429813
39948022 0 744138
27258710953 1 29869
40191562 0 744138
30608835 1 49852
15609081017 0 643383
1532071738 0 755257
1114005781 0 751819
10622888203 0 538533
8323909753 0 642679
1102444795 0 754985
12248214799 1 22880
3952250333 0 592263
2932808507 1 16086
2277128597 0 699812
2544926593 1 38777
63722926 0 747753
756204787 0 592022
48288446291 1 36858
4885688453 1 16327
17459740013 1 43083
365274553 0 754054
67835735909 1 46026
74858984399 1 42876
37273873 0 747272
69014156479 0 697640
125938465 0 754277
51317318 0 755387
19732075547 1 26015
31997321029 1 29391
5302705687 1 39002
147178289207 2 2845
95332831 1 12887
193334010509 4 13
1171501591 1 22382
1630638217 0 636137
19382853163 0 697593
30846530509 1 33200
70279918 2 1439
114063815 1 20208
22104658 0 744137
268037287 0 754263
1293163357 1 12935
92428237 0 422822
1289104897 2 2300
2037859741 0 534663
14553651 1 50254
1100463539 0 755194
185216222 0 751579
9547372343 0 700278
61997907151 0 694027
1069513591 0 642422
11979576011 1 46022
131888842 0 751607
346349606 1 33694
994983749 0 578313
370310227 0 747304
5085469883 0 700517
89874826 1 40367
887476339 1 12992
697514077 0 693047
184453805 0 744617
362617426 1 23589
8346214321 1 25520
2652735233 0 484292
69794164049 1 40161
145944269 1 12902
13899515 1 49129
449421787 1 12244
1084382515 0 744651
178439393 1 9319
766439609 0 480662
1391530863 0 751627
2415400681 0 690347
18369272081 0 693783
95231541 1 16793
527115934 0 754775
16235527 1 10056
72118869 0 751113
57908614721 0 643402
2223537463 0 748251
47075960749 1 46698
22232723999 0 700969
6414995549 1 16581
185025538 1 30304
2169961427 0 534678
189952887 0 744394
11004366839 0 538294
5492385413 2 2753
70509255 2 3337
842539463 3 1025
43139671963 1 30081
768771527 1 12739
9409457131 0 697338
25224621553 1 22883
450587797 1 18767
413617742 0 744650
2708569231 2 1857
5847950713 1 43052
4089423 0 733322
1194114947 0 430038
476478309 0 741036
8078588017 1 43037
637774534 1 33681
1177540671 0 755211
48638933407 0 646776
167426591 1 12452
11681079 1 13399
3355179467 1 29117
83467144921 0 697641
894190809 0 748251
26102810 1 50091
1633748701 0 690347
9528133541 0 700938
5987695279 0 700053
244663953 0 750919
4620857809 0 632554
2802927809 0 646277
87083517 1 23597
5585718463 0 646742
14874489563 1 30020
609687605 0 754295
92216785 0 748172
84025685773 0 701015
1277051797 0 754774
6879222817 0 538293
1719389737 0 538052
15294220181 1 19732
252651071051 1 40239
554462185 0 741035
1357937287 1 33680
25285161 0 744137
4654045357 1 26477
544199699 0 534197
188838861 0 750918
5237839283 0 484279
591030995 1 23587
953862145 0 754970
443288558 1 23605
4155286333 0 646502
242585853 0 755193
269373431 1 12692
109868246 0 754757
32743238791 3 2195
295060711 0 429812
109517121179 0 701227
325335265 0 754503
137738876641 0 701242
859994531 0 581927
1333449737 3 1085
1717377731 0 585288
3999754607 1 22384
2254644817 0 534888
44102591 1 8613
849424459 0 591797
2072427 1 48663
207784274 1 16856
2865171743 1 43849
9755719031 0 592758
77166457699 0 701001
118050258743 2 3067
68257445 1 13462
41186631 0 754472
1578952879 1 40458
1229202022 0 751643
16286547097 0 700518
184874667 1 30318
5019563687 0 538503
19568092367 4 10
3677509013 0 683178
117404926 0 755178
953346201 0 754776
2626997981 1 26192
8734151513 1 13239
94975778081 0 701241
111542806 0 755177
350394077 1 15632
2466074665 0 755466
39808067 2 1159
127047021 0 741018
110699931 0 754488
2422485299 0 538502
1419499781 1 47119
96660982 0 754997
15641311207 1 42633
77874065 0 744137
3881357303 0 588678
238338121 0 751563
117227318 0 751637
59173974781 1 46728
16286217587 1 22642
253628473 0 754292
8683926067 0 538294
4209496309 1 22384
9857929339 1 22625
756730597 0 744634
20875783963 1 43098
1259672159 1 21903
1744451151 1 30341
164364783 0 751847
2668537081 0 748027
11988995239 1 46247
3350435969 1 19009
284299897 1 33588
1160291797 0 744650
11729666 0 740522
31086393 0 747302
14381790263 1 26240
12342730789 0 589129
155893389 0 751128
9210183637 4 9
6906430 1 49594
103464557 0 754697
5986548031 0 592518
578186987 0 747769
9298266011 1 22850
17014986803 3 1554
2740035767 1 26966
6225571123 0 642678
1807303145 0 748266
72858107 0 740987
23307370 1 49881
5885202 1 50313
69672202 0 755387
142061998717 1 46267
921509813 1 33708
5178147193 0 632554
7638675893 0 697113
8128677307 0 646713
1245966907 1 19892
3273355663 0 693512
1381715749 0 534677
15045387707 3 3145
1150171783 0 632312
556938237 0 748220
117790296539 4 12
153353255 0 754952
553728929 1 31547
3490471931 1 26417
4115834897 1 32238
96880505 1 23479
21687801511 0 643399
25549619353 3 2433
5121453181 1 29612
5629738493 2 1870
48039744449 1 43070
31994221 0 737147
46547813 1 11312
18927732617 0 646968
1605118989 1 43791
8429078851 1 33182
40600576433 1 40203
1738416427 1 32912
28154157697 0 701193
3567288017 1 13238
2301450871 1 19487
8968329863 1 16343
64377986129 1 33245
1466483203 1 18544
662499277 1 9621
17065276639 1 29585
75524461891 3 2854
630711605 1 23573
1129914169 0 430038
53546277 0 755147
4156683941 0 700922
9134042933 1 19984
290006817 0 751159
2925764237 0 642902
5571101507 1 29118
3567712867 0 531304
2103914627 0 585288
1909348909 0 592487
223286487 0 747769
8775400013 0 697143
670732243 1 19412
1584549241 0 700472
2713990981 0 693512
57317495 0 743688
464540578 0 751864
72355369777 1 43101
3807231461 0 639782
84056945 1 50106
1651750745 0 755435
6197766347 1 39452
6513088009 2 2318
3472454 3 1112
3380574131 1 38792
44267785019 1 42860
202518565 0 751338
34287123791 1 26706
892091161 1 16562
20884747559 1 46712
457541005 0 747994
25697314 1 20118
7052663339 0 643338
609186053 0 754743
1232414951 1 18768
8014671521 0 696678
2454299003 1 38987
2295840167 0 642437
553821727 1 15393
10162395583 0 538519
30968038 0 743688
1647522643 0 696647
4466890 2 3233
46299603 2 3281
56449552561 0 701210
2335965931 0 585542
42611823259 0 643386
9067666807 0 538504
24596646937 1 36320
7933954 1 49833
35338023521 2 3035
103296302 0 747529
2253235213 0 592247
141597253 0 737417
18380775151 2 3048
1985697157 2 2750
5307183047 0 690153
2090842 4 5
419970133 5 534872
16827819961 1 39229
6248554 1 10085
11208126 2 3291
1041935693 3 1263
234709953 2 2774
808675517 1 31997
2431148435 0 755451
2394709447 0 538517
15843219419 0 697593
50790439 0 733787
3894476183 0 589157
2279797957 0 480678
1386710218 1 37102
3537015851 0 646472
3968525083 3 1879
82485987 0 744138
109961635169 2 2831
5085695231 0 639767
22437650537 1 23345
3350540203 0 689928
855001957 0 686072
4331397071 0 697337
4182766591 3 2103
96784563 1 26868
10273715479 0 646503
8556023057 1 36752
628635809 0 534197
1648909883 0 538037
15658072051 1 36333
96848234081 1 46252
14348447933 1 40172
4398486377 0 643112
3602283 1 13367
60194528029 1 33456
40529556437 1 29632
17208046127 1 26689
1113805895 0 748236
3301021241 0 751881
40012121749 0 646775
1631637089 1 22803
72561009211 3 2227
5431936103 1 33197
22211786071 0 693994
298318047 1 30289
24435181543 0 647013
64794561 0 747977
3449814947 0 639542
47614358 0 747782
305177637 0 748219
2249435651 2 1421
726128737 3 1413
4027883867 2 2834
80788821299 0 701254
33562397569 1 39035
29597169 1 49879
8162511593 1 42588
15845690027 0 639784
38350402 0 754262
1506560915 0 744652
8337657989 0 639544
55258436113 4 11
300360395623 1 46750
3935252801 1 16565
6609111433 6 183
31208459173 0 697145
14657912083 1 39512
11754812789 1 19717
483215293 1 9381
22768912097 1 26016
5051953037 3 1908
905685217 1 9592
5616530473 0 693527
811616935 0 754984
1421228723 0 628938
23517155 0 753572
136355313 1 20181
27076712563 0 592536
122698636703 1 46267
8822615903 0 697113
2474823 1 13367
79218564053 1 30084
80856062743 0 700776
499141223 1 20226
1539616235 1 47208
37561578869 0 693786
598491761 0 744633
4232084261 1 23342
8474583 0 736922
3068865679 1 39017
99094128557 0 647017
129282927 1 33618
189641314 0 751354
1735511261 1 35612
1325329201 1 30306
92833258 1 50349
1257015689 1 22338
541704309 0 755433
2492263745 0 751643
6427509 0 733547
17243770 1 49640
145255615 0 744363
529287163 1 15632
4165855195 0 755468
24524398253 1 39470
76333569 0 751127
614177282 0 755493
19249303597 1 42829
16161926 0 743912
27276140699 2 2797
12029851541 1 19492
7424005931 0 585529
935687501 0 744411
2254309397 0 592247
3426970573 0 697127
374580785 0 741033
8083497467 0 697577
116868985 0 747303
433480789 0 754293
8046612163 1 19744
5243780393 1 19026
99275242 0 755207
98580926 1 40367
37954257 0 744152
1430820547 0 643322
9481505 0 730172
6809383013 0 690378
2961851963 0 755226
86211363 1 50346
568587071 0 591797
2869257793 0 581928
4083013895 1 37103
8239391939 1 32704
197537197 1 8901
10097615443 0 697592
2072387873 0 588662
11202035365 2 3119
1443841565 0 755478
10617702 1 49879
53104440329 1 40160
9301020613 1 26238
1844071277 2 2962
33288146 1 23479
9671260591 0 690154
138904199 0 743928
6548600659 0 642888
3424930689 1 40465
5367006339 3 2921
276141115 0 755192
35390030293 1 30066
7792409071 2 1660
28791346 1 26867
252693661 1 9111
17281855541 0 697593
908622115 1 33709
486880583 0 751803
19672803301 1 29614
57998267839 4 11
29713040041 0 700534
16774945 1 16802
18099773983 1 26001
513280889 0 581897
12581177657 0 592504
5542386 2 3261
5449791911 0 639753
12393170033 1 36557
17351438443 0 643354
2700580213 0 642663
39059664451 1 26243
2781234119 0 538277
142552915 0 747542
247895935 1 50365
99453235 2 3282
3488171801 0 538488
45144514 0 740553
1655306473 0 690122
709203709 1 22547
16398178151 0 700533
2010110339 0 690122
251237605 0 744154
11618902157 1 43488
19702835183 0 646968
193295402 0 754729
23754924169 1 29810
17643518 0 747062
6744061267 0 697562
11139765649 0 697128
870041597 1 18782
8653345301 3 1953
1395748015 1 40400
72708882473 1 40190
234231815 0 744393
3660898097 0 686538
394148657 0 744618
1759895134 2 3059
9390406289 0 700772
2500816607 1 16070
602873141 0 632297
210230483 1 16247
593846911 0 747979
675994649 1 26147
868532431 1 9832
34636021 0 753572
8741929127 1 46187
2339151415 0 755227
4149634703 1 30017
71336840401 0 701210
16648159361 0 592758
11010941237 1 39917
240057305 0 751157
1015678687 0 642422
48802435 0 751547
7407864749 0 643338
112288955 0 754487
285511869109 1 46734
7708786873 0 642903
3477289201 0 689928
150321470353 1 43567
58509555953 1 29634
15723543 0 733802
19099151893 3 2374
10350020071 0 696679
382788287 0 747783
17321960563 1 39469
26617479 1 49836
572712469 1 20198
123895387 0 747542
1555606 1 9979
10152687607 0 589144
8376155803 1 16597
11459848429 1 29569
375104473 1 21872
459478253 0 426437
1493064113 0 581688
71251953 0 744363
272379457 0 754952
388004311 1 13142
132018817 0 740763
42698317973 0 697624
7389350557 1 35418
26292406 1 50315
12068637 1 49159
4049892757 0 588663
3023925793 0 755451
21213621329 0 701178
21951217661 1 36783
48949145 1 50285
9028457069 1 26732
299915755 0 750919
901118263 3 1637
598742643 0 751399
124073939 1 8870
321176015 0 744408
1454746067 0 585063
73728211163 1 42876
8253662563 2 2543
52123585 1 20118
86423697053 1 46686
66823676069 1 46011
1131244817 2 1195
49543106281 1 32977
57860480141 1 40161
37486436899 1 33469
623815895 1 26945
77130266 0 740779
19461335 1 13384
1427391919 0 527688
16274137853 1 36798
1189504399 0 537812
4063827817 0 755017
3626465621 1 16130
706354679 1 12934
99645 3 3242
590087693 1 9620
75821855849 1 42877
412853559 0 751609
1587356209 1 12502
523893605 0 754294
41649360821 0 592776
5849386559 0 642678
5787929129 0 646263
1970415767 1 22382
195525789203 1 46732
537042149 1 26944
71634909 0 737179
66532942 2 3337
162448835599 3 3095
154594184249 2 3110
6894520699 0 643397
317931133 1 25022
66856685 1 49866
53272115 0 737417
49941307081 1 36590
49183882417 1 40189
11560907861 1 16134
7473095909 0 700952
4029818 1 20072
3463239209 1 22384
81848256197 0 701226
31344441 0 733563
186020822 0 755477
65884491157 1 29634
7552919887 3 1938
21796128659 0 643384
11166088919 1 39438
1096273631 1 18768
1158986179 0 531302
60569665 0 737417
3021454013 0 693302
3221451967 1 22638
61548602281 0 697611
173037302 0 751369
3343766903 0 588888
633185329 5 755163
48950038 0 754922
2984481547 2 1656
1038178799 1 30349
4540467853 0 592263
1053444229 1 15873
28306456609 2 2785
12466111829 1 19493
63800198921 0 700985
423150217 0 755388
1266627769 0 585512
18869573207 0 697354
53186962691 1 26709
1863182271 1 33700
312490397 0 530822
86153654 0 744632
268404721 2 1836
452498281 0 530822
3255824317 0 639303
26242149431 1 26720
2571357473 0 635913
10221710 1 50284
528838495 0 755237
25827383713 1 19974
6967626749 0 646292
386836539 0 751623
8778292577 1 16373
4556399567 2 2133
1834325495 0 755254
2806665961 1 29357
282776631 0 744634
53506033 0 737147
3729505679 0 686777
114548576041 1 39968
1605421555 0 755479
392005947 0 744410
12573878267 1 25775
47859240593 1 46263
2997947969 1 29088
375127615 0 748008
5220975227 0 696917
274693233 0 747545
3118789097 1 19444
192153813 1 26899
18908703599 1 42604
820548194 0 751641
141924913 0 422822
2157441 1 10009
233180792389 1 46509
11620042289 0 592728
93012387 0 751142
92483621 1 9528
8204996909 0 697157
1162579503 0 751402
13797274691 2 2110
29949491 3 591
6950598 1 50298
10945856531 1 19268
2440356419 1 32238
450842659 1 16277
636944143 0 632312
22376951279 0 646773
2988149741 0 693512
94790163 0 744647
904582387 1 12485
3258464627 1 39887
4755282313 0 642917
17577272543 1 39498
89888753761 0 701002
11334791311 1 35854
1266388399 1 25712
2264254213 0 689927
4122250241 0 639527
10481465831 1 32943
458696698 0 751610
42974827327 1 46024
2940134135 0 751881
18913911 1 10043
6016485529 0 592053
95137598 0 751157
394192931 1 12977
99387485 0 750888
7084167869 1 39242
10824830 1 50328
33681543 1 49626
8127958189 1 43067
17625174841 5 693994
1869437987 0 686747
2035216859 0 642677
1476317993 1 29522
1120808201 1 15170
8135714077 1 26478
300182403 0 741035
18049948277 0 592759
43387768163 2 2142
504574741 0 642197
199225778 0 751608
46121758 0 740538
2773248785 0 755481
4079113889 1 29313
15959541 0 740747
22956657293 0 592759
489804113 3 861
1144285393 0 585272
938410195 0 744650
1518054479 1 18544
19783716481 0 592535
9578265 1 50283
183259955 1 16807
34274654 1 13460
125519279 1 12662
3176283653 0 686763
63841971341 1 46684
468422773 1 40412
170142453529 1 46731
109353594619 1 46505
3751632431 0 585528
10030666441 1 42588
56772052039 0 700986
615245827 0 755432
81223219 0 747302
18600197309 0 693769
1767711685 0 755240
5999362943 0 755483
32053103473 1 43519
44655295381 0 643401
61075554233 0 700986
130375445 1 30243
17651066933 0 589145
3396050377 2 2315
1524471299 0 689897
7891619083 0 538294
67727855869 1 40204
10223587529 0 592533
11138115841 0 534920
77481235 0 744152
20355242581 1 33468
7564882 0 737147
1446119873 1 28667
2442524999 0 585063
1383753019 0 639302
4877921537 1 35642
20326865 1 10043
3830595853 0 751867
5177545531 1 32253
745868114 1 26980
1051492319 0 632312
11183006537 2 2359
7374666353 1 29568
744765261 0 751161
413880574 0 748235
584946733 0 754743
593026377 1 23604
450854545 0 748233
206670709 0 754488
3739408887 1 43825
10776735191 0 694007
2547980621 0 585527
16930548689 0 639783
941718 1 48678
